"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"CP","ITA","2","Italy","FRA","France",2022,"Export",6,14297341.462,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"CP","ITA","2","Italy","JPN","Japan",2022,"Export",6,3780961.932,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","2","Italy","KOR","Korea, Rep.",2022,"Export",6,3271560.573,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","2","Italy","PER","Peru",2022,"Export",6,44950.787,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","2","Italy","RUS","Russian Federation",2022,"Export",6,1637034.422,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","2","Italy","TUR","Turkey",2022,"Export",6,1151752.26,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","2","Italy","USA","United States",2022,"Export",6,12819614.925,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","North America","High income"
"CP","ITA","2","Italy","ZAF","South Africa",2022,"Export",6,251777.605,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Europe & Central Asia","High income","Sub-Saharan Africa","Upper middle income"
"CP","ITA","3","Italy","ARG","Argentina",2022,"Export",6,453457.131,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","3","Italy","BRA","Brazil",2022,"Export",6,1333993.493,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","3","Italy","CAN","Canada",2022,"Export",6,1408156.758,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","North America","High income"
"CP","ITA","3","Italy","CHL","Chile",2022,"Export",6,266865.303,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","High income"
"CP","ITA","3","Italy","CHN","China",2022,"Export",6,4339863.726,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","East Asia & Pacific","Upper middle income"
"CP","ITA","3","Italy","CMR","Cameroon",2022,"Export",6,48898.22,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Sub-Saharan Africa","Lower middle income"
"CP","ITA","3","Italy","COL","Colombia",2022,"Export",6,299944.629,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","3","Italy","DEU","Germany",2022,"Export",6,17843797.681,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"CP","ITA","3","Italy","ECU","Ecuador",2022,"Export",6,291895.621,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","3","Italy","FRA","France",2022,"Export",6,19257943.802,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"CP","ITA","3","Italy","JPN","Japan",2022,"Export",6,2012656.212,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","3","Italy","KOR","Korea, Rep.",2022,"Export",6,1365982.084,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","3","Italy","PER","Peru",2022,"Export",6,147473.153,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","3","Italy","RUS","Russian Federation",2022,"Export",6,1454700.987,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","3","Italy","TUR","Turkey",2022,"Export",6,5033268.402,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","3","Italy","USA","United States",2022,"Export",6,18878002.916,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","North America","High income"
"CP","ITA","3","Italy","ZAF","South Africa",2022,"Export",6,1127263.873,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Europe & Central Asia","High income","Sub-Saharan Africa","Upper middle income"
"CP","ITA","4","Italy","ARG","Argentina",2022,"Export",6,911605.461,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","4","Italy","BRA","Brazil",2022,"Export",6,3383674.394,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","4","Italy","CAN","Canada",2022,"Export",6,2869924.772,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","North America","High income"
"CP","ITA","4","Italy","CHL","Chile",2022,"Export",6,836271.262,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","High income"
"CP","ITA","4","Italy","CHN","China",2022,"Export",6,7567156.308,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","East Asia & Pacific","Upper middle income"
"CP","ITA","4","Italy","CMR","Cameroon",2022,"Export",6,92786.969,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Sub-Saharan Africa","Lower middle income"
"CP","ITA","4","Italy","COL","Colombia",2022,"Export",6,531493.78,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","4","Italy","DEU","Germany",2022,"Export",6,42050237.774,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"CP","ITA","4","Italy","ECU","Ecuador",2022,"Export",6,173630.909,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","4","Italy","FRA","France",2022,"Export",6,28077007.938,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"CP","ITA","4","Italy","JPN","Japan",2022,"Export",6,2347463.931,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","4","Italy","KOR","Korea, Rep.",2022,"Export",6,2002580.93,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","East Asia & Pacific","High income"
"CP","ITA","4","Italy","PER","Peru",2022,"Export",6,427166.724,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Latin America & Caribbean","Upper middle income"
"CP","ITA","4","Italy","RUS","Russian Federation",2022,"Export",6,2900935.093,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","4","Italy","TUR","Turkey",2022,"Export",6,7569752.578,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Europe & Central Asia","Upper middle income"
"CP","ITA","4","Italy","USA","United States",2022,"Export",6,31157595.398,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","North America","High income"
"CP","ITA","4","Italy","ZAF","South Africa",2022,"Export",6,1056473.397,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Europe & Central Asia","High income","Sub-Saharan Africa","Upper middle income"
"CP","JPN","0","Japan","ARG","Argentina",2022,"Export",6,574.601,6050.139,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",6050,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","0","Japan","BRA","Brazil",2022,"Export",6,3184.553,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","0","Japan","CAN","Canada",2022,"Export",6,10900.768,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","0","Japan","CHL","Chile",2022,"Export",6,493.521,414.853,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",415,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","JPN","0","Japan","CHN","China",2022,"Export",6,275555.648,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","JPN","0","Japan","COL","Colombia",2022,"Export",6,102.313,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","0","Japan","DEU","Germany",2022,"Export",6,16495.34,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","0","Japan","ECU","Ecuador",2022,"Export",6,274.962,2364.2,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",2364,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","0","Japan","FRA","France",2022,"Export",6,6471.605,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","0","Japan","ITA","Italy",2022,"Export",6,4643.16,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","0","Japan","KOR","Korea, Rep.",2022,"Export",6,184931.029,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","JPN","0","Japan","PER","Peru",2022,"Export",6,144.085,4515,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",4515,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","0","Japan","RUS","Russian Federation",2022,"Export",6,2264.267,176977.398,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",176977,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","0","Japan","TUR","Turkey",2022,"Export",6,242.893,36646.039,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",36646,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","0","Japan","USA","United States",2022,"Export",6,127038.527,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","0","Japan","ZAF","South Africa",2022,"Export",6,1008.136,38672.217,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",38672,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
"CP","JPN","1","Japan","BRA","Brazil",2022,"Export",6,389.327,241235.144,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",241235,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","1","Japan","CAN","Canada",2022,"Export",6,1195.211,1072460.759,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1072461,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","1","Japan","CHL","Chile",2022,"Export",6,211.113,244190.669,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",244191,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","JPN","1","Japan","CHN","China",2022,"Export",6,193709.968,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","JPN","1","Japan","COL","Colombia",2022,"Export",6,9.369,3080.27,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",3080,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","1","Japan","DEU","Germany",2022,"Export",6,8592.182,3882440.996,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",3882441,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","1","Japan","ECU","Ecuador",2022,"Export",6,1028.189,33650000,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",33650000,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","1","Japan","FRA","France",2022,"Export",6,2192.494,629240.892,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",629241,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","1","Japan","ITA","Italy",2022,"Export",6,667.401,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","1","Japan","KOR","Korea, Rep.",2022,"Export",6,66461.615,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","JPN","1","Japan","RUS","Russian Federation",2022,"Export",6,457.573,116277572.979,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",116277573,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","1","Japan","TUR","Turkey",2022,"Export",6,399.337,173000,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",173000,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","1","Japan","USA","United States",2022,"Export",6,32438.057,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","1","Japan","ZAF","South Africa",2022,"Export",6,791.707,606800,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",606800,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
"CP","JPN","2","Japan","ARG","Argentina",2022,"Export",6,1970.005,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","2","Japan","BRA","Brazil",2022,"Export",6,15814.288,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","2","Japan","CAN","Canada",2022,"Export",6,151241.249,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","2","Japan","CHL","Chile",2022,"Export",6,35419.008,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","JPN","2","Japan","CHN","China",2022,"Export",6,3520578.421,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","JPN","2","Japan","CMR","Cameroon",2022,"Export",6,47.522,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Sub-Saharan Africa","Lower middle income"
"CP","JPN","2","Japan","COL","Colombia",2022,"Export",6,1323.955,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","2","Japan","DEU","Germany",2022,"Export",6,147672.602,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","2","Japan","ECU","Ecuador",2022,"Export",6,216.878,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","2","Japan","FRA","France",2022,"Export",6,162436.363,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","2","Japan","ITA","Italy",2022,"Export",6,213293.233,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","2","Japan","KOR","Korea, Rep.",2022,"Export",6,631687.417,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","JPN","2","Japan","PER","Peru",2022,"Export",6,910.28,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","2","Japan","RUS","Russian Federation",2022,"Export",6,34386.964,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","2","Japan","TUR","Turkey",2022,"Export",6,14605.079,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","2","Japan","USA","United States",2022,"Export",6,1828539.134,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","2","Japan","ZAF","South Africa",2022,"Export",6,12471.796,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
"CP","JPN","3","Japan","ARG","Argentina",2022,"Export",6,102843.061,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","3","Japan","BRA","Brazil",2022,"Export",6,939150.028,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","3","Japan","CAN","Canada",2022,"Export",6,666635.917,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","3","Japan","CHL","Chile",2022,"Export",6,1143456.329,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","JPN","3","Japan","CHN","China",2022,"Export",6,35586056.012,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","JPN","3","Japan","CMR","Cameroon",2022,"Export",6,17492.679,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Sub-Saharan Africa","Lower middle income"
"CP","JPN","3","Japan","COL","Colombia",2022,"Export",6,138455.253,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","3","Japan","DEU","Germany",2022,"Export",6,4483539.879,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","3","Japan","ECU","Ecuador",2022,"Export",6,135553.08,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","3","Japan","FRA","France",2022,"Export",6,1248951.752,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","3","Japan","ITA","Italy",2022,"Export",6,929514.096,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","3","Japan","KOR","Korea, Rep.",2022,"Export",6,17506945.292,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","JPN","3","Japan","PER","Peru",2022,"Export",6,178640.74,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","3","Japan","RUS","Russian Federation",2022,"Export",6,432637.675,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","3","Japan","TUR","Turkey",2022,"Export",6,367983.258,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","3","Japan","USA","United States",2022,"Export",6,20978747.569,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","3","Japan","ZAF","South Africa",2022,"Export",6,317490.314,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
"CP","JPN","4","Japan","ARG","Argentina",2022,"Export",6,804437.464,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","4","Japan","BRA","Brazil",2022,"Export",6,3198413.408,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","4","Japan","CAN","Canada",2022,"Export",6,7373484.189,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","4","Japan","CHL","Chile",2022,"Export",6,1088934.747,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","JPN","4","Japan","CHN","China",2022,"Export",6,95370801.648,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","JPN","4","Japan","CMR","Cameroon",2022,"Export",6,19248.685,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Sub-Saharan Africa","Lower middle income"
"CP","JPN","4","Japan","COL","Colombia",2022,"Export",6,1189006.532,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","4","Japan","DEU","Germany",2022,"Export",6,12941569.717,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","4","Japan","ECU","Ecuador",2022,"Export",6,392439.651,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","4","Japan","FRA","France",2022,"Export",6,4446651.963,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","4","Japan","ITA","Italy",2022,"Export",6,3898797.93,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","JPN","4","Japan","KOR","Korea, Rep.",2022,"Export",6,30473499.597,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","JPN","4","Japan","PER","Peru",2022,"Export",6,541466.588,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","JPN","4","Japan","RUS","Russian Federation",2022,"Export",6,3862571.025,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","4","Japan","TUR","Turkey",2022,"Export",6,2733764.757,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","JPN","4","Japan","USA","United States",2022,"Export",6,109083224.945,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","North America","High income"
"CP","JPN","4","Japan","ZAF","South Africa",2022,"Export",6,1961089.601,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
"CP","KOR","0","Korea, Rep.","ARG","Argentina",2022,"Export",6,97.503,6902.48,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",6902,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","KOR","0","Korea, Rep.","BRA","Brazil",2022,"Export",6,1695.542,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","KOR","0","Korea, Rep.","CAN","Canada",2022,"Export",6,15162.755,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","North America","High income"
"CP","KOR","0","Korea, Rep.","CHL","Chile",2022,"Export",6,551.992,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","High income"
"CP","KOR","0","Korea, Rep.","CHN","China",2022,"Export",6,174568.049,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"CP","KOR","0","Korea, Rep.","COL","Colombia",2022,"Export",6,370.845,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","KOR","0","Korea, Rep.","DEU","Germany",2022,"Export",6,3703.756,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","KOR","0","Korea, Rep.","ECU","Ecuador",2022,"Export",6,71.25,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","KOR","0","Korea, Rep.","FRA","France",2022,"Export",6,2370.906,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","KOR","0","Korea, Rep.","ITA","Italy",2022,"Export",6,1040.073,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"CP","KOR","0","Korea, Rep.","JPN","Japan",2022,"Export",6,357803.205,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"CP","KOR","0","Korea, Rep.","PER","Peru",2022,"Export",6,188.462,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Latin America & Caribbean","Upper middle income"
"CP","KOR","0","Korea, Rep.","RUS","Russian Federation",2022,"Export",6,51029.188,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","KOR","0","Korea, Rep.","TUR","Turkey",2022,"Export",6,5089.761,790223.81,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",790224,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"CP","KOR","0","Korea, Rep.","USA","United States",2022,"Export",6,163939.198,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","North America","High income"
"CP","KOR","0","Korea, Rep.","ZAF","South Africa",2022,"Export",6,549.817,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"East Asia & Pacific","High income","Sub-Saharan Africa","Upper middle income"
